sample_id,text,implicit_sentiment,sarcasm,irony,idiom_figurative,code_switching,mocking,polarity,emotion,split,source_dataset
fresh_visobert_01000,mong thầy đánh tỉnh táo đừng lừa,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10624,Bản cover đã tai và bổ mắt nhất cho đến hiện tại mà tui xem 🙂🙂🙂,1,1,1,0,1,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_01748,hoàng thu trang,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02791,nguyễn quang huy thăng cặc chế @ @,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07325,ngủ làm sao đc khi bh là csgo time chứ :)),1,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01558,duyên suk chả avt nữ sát thử thần tượng 😄 😄 😄,0,0,0,1,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_10090,Chuyện Phạm sân chơi của bác đấy. E tin bác💪💪💪,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_08005,"phấn phủ thơm, kiềm dầu tốt, đóng gói ko cẩn thận lắm",0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_08267,Chị ơi có rãnh không chị chửi con mẹ 65 bớt những lo đi.,0,0,0,0,0,1,negative,fear,train,SEACrowd/ViSoBERT
fresh_visobert_11685,Dọn nhà hoa mắt chóng mặt luôn 😵,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02497,)) mày ngu đứng đấy ngăn ngừa phòng chống hiệu quả ngu dốt mày học cmt cặc người ta chửi nhục mặt lắm thân ^ ^ tao văn hóa văn hóa tao ý thức say rượu tham gia giao thông,1,0,0,0,0,1,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_01977,khùng má trời khùng,1,0,0,0,0,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_03471,mày đừng bốc phét mày đừng mồm điêu,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09979,Anh Trung weeboo =))),1,1,0,0,0,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_08634,"Màu gất đẹp, giao hàng nhanh, cho chủ xốp 1000000 like vì nhiệt tình đổi hàng cho mình đúng lúc.",0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_07019,"Dạo này mấy thành phần rác nhạc cứ hát, rap như đấm vào tai xuất hiện hoài cảm thấy rất ngao ngán.",1,0,0,1,1,1,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_08900,😂😂😂😂 Thấu Minh Phong con mỡ nó cũng thế ấy,1,1,0,0,0,1,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_01181,tha thứ má mat dạy,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10738,Thích thì chơi ko thích thì chơi,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06014,Vô đây coi là được liền nè mấy bợn,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05919,"Trước tới giờ dù là mùa rụng tóc , tóc mh vẫn rụng rất ít, chỉ có năm nay tiêm vacxin nó rụng như lá mùa thu, xót hết cả ruột. May mà tóc dày chứ tóc mỏng chắc cũng còn lơ thơ haizzz",1,1,1,1,0,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_00037,"Mũ xinh lắm ạ, có miếg giữ from nên rất ưng, cpi hàg giao hàg nhah 💓",0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_00903,coi chừng nha abe đừng gáy yásuo nha,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00033,Thay c ko ne,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_01595,mask matcha gí xx,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06865,"Trúng thiệt cũng chết r, mặt gian vl",0,0,0,1,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_03676,lo stream thay ăn chơi đua đòi thái sói said,0,0,0,0,1,0,neutral,fear,train,SEACrowd/ViSoBERT
fresh_visobert_05067,chữa gái covic9 xong truy cứu trách nhiệm hình sự gây ảnh hưởng sức khỏe cộng đồng,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00111,đm h mới biết thảo nào cứ thấy ngứa phần mu 🙂 gãi đỏ cả mu,1,1,0,0,0,1,negative,anger,train,SEACrowd/ViSoBERT
fresh_visobert_03812,thầy live thầy,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05145,nguyễn trọng thái chuẩn,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01902,nguyễn vi vân bác hồ muôn,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02423,bậy ad đăng cháu bò sồn liềm tuyệt đối đường cặc nối chính sách đoảng trung khựa đăng kiểu mấy cháu bò hoang mang lắm )),0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_03367,tưởng phai,0,0,0,0,0,0,positive,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_11993,Mình thấy đơn giản chỉ là chế tác vòng,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05442,thầy đệ tử thầy,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10788,"Đề cao Brazil quá,coi chừng nhảy lầu",0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00064,Nhân vật phụ mà lên hình to vậy abe 🙂,1,1,1,0,0,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_08344,Đặng Hải Trung Tưởng Hiếu con nợ là quan tâm thôi,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_04191,trả lời hoài,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_03645,huy engraving video đẹp trai,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_08355,"Tôi xin hiến dâng thằng phùng gia bảo, để ông trời trả lại cho đất nước anh phi công này.",0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00336,mv chất lượng,1,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_05997,Ckuk ckj ay mau khoe,0,0,0,0,1,0,positive,other,train,SEACrowd/ViSoBERT
fresh_visobert_02362,xài tiền le,0,0,0,0,0,0,negative,other,train,SEACrowd/ViSoBERT
fresh_visobert_00342,nghệ thuật trị giá tỷ vnd hoàng trung hải tác phẩm trái chuối chuối,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02814,lóp du chu cờ mo sờ,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05069,thử thuốc xong toang,1,0,0,1,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_04705,mài xin phép tận bao thơ dầy dầy chút lãnh đạo,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06530,Nguyễn Hoàng Anh bạn khoanh đó có ý nghĩa gì?,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03050,nhieu tuoi mak vet xe mat ol,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01196,tran thu trang phố nè )),0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01939,phân biệt thông báo bay fir lãnh lổ cặc trời ad ngu căn bản ngu bền vững tội nghiệp,1,0,0,0,0,1,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_05935,hổ trắng k đáng sợ bằng con hổ cái đang đứng ngoài,0,0,0,0,0,0,negative,fear,train,SEACrowd/ViSoBERT
fresh_visobert_04035,chui chet me linh ca cặc loc luon co oi,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00426,rõ ràng chức danh chủ tịch ý thức,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02053,phạm minh tuấn công nhận nge mãi chán,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_03373,giang giang trò hồi đẻ,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_08885,Sau khi nghe xong đống này thì xác định bàng quang và thận ơi nay cm chịu khổ chút nhé :<,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06186,Đẹp và thanh bình quá.Thank tg.,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06766,Sinh ư nghệ. Tử ư nghệ. Sống vì nghề mà chết cũng vì nghề. Trân trọng lắm.,1,0,1,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_08474,Vé đi nội địa đắt hơn đi Thái luôn. Thôi xp đi Thái cho sướng 🥲🥲🥲,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_00747,xuất cai l đm quần áo vn toàn nhập siêu cặc tq 7 xuất xuất clm chúng mày,1,0,0,1,0,1,negative,anger,train,SEACrowd/ViSoBERT
fresh_visobert_00447,ngọc bíu ty phun lắm đâyyy,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07866,ảnh mang tính chất nhận khawns toxu><dbjdjdjdjdhdhdhdbdbdbdbbdbdbdbdbdbdbdbbdbdbdbdbdbdbdbdbdbdbdbbdbxbxbxbdbdbdbbdbdbdhdhdhdhhdhdhdhdhdhdhdhdhdhdhdhhdhdhdhdhdhdhdhdhdhdhdhdhdhdhdhdhhdhdhdhdhdhdhdhdhdhhdhdhdhdhdhdhdhdhdhdhdhdhdhdhdhhdhdhdhdhdhdhdhhdhehehehjdhdhdhdhehhehehehdhdhdhdhhdhdhdhdhdhhdhdh,1,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_00707,bệnh viện đa quốc gia tài trợ chương trình 🤣 🤣 🤣,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_08508,Xin Chúc Cô Sức khỏe An Lành Nhiều may mắn nhé,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10603,Hic e đi về đã lát gặp lại c sauuu 👋,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11878,sản phẩm chất lượng,1,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_10495,Huyết't Cô'ô Nương'g mập thận tệ mập k kiểm xoát đc 😂,1,1,0,0,0,1,negative,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_00507,dislike mv jack ủng hộ ây ti,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06275,Thuận Trần dm chưa thắng trận nào😢,1,0,0,0,0,1,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_05265,nguyễn thị yến nhi lưỡi xương đường lắt léo,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09906,m58 có ộn kh ạ,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_04001,túi nilon thả trôi sông má cách ly tốn chi phí nhà nước,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10066,Má này bắt chước phong cách ngọc Trinh.,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02608,chả lẽ 6 nhiễm máy bay vn 54,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_08890,Hello chị Ngọc và em bé Chây Chây 😘,0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_10385,Còn chiếc nào ko anh,0,0,0,0,0,0,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_00296,chi đep chi,0,0,0,0,0,0,positive,other,train,SEACrowd/ViSoBERT
fresh_visobert_02231,xây dựng vn gian dối đấu thầu lắp wc,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07928,Nguyễn Hạ Vy Edit xong rồi bạn nha.,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03219,tưởng cs cẩm ly kg àh ☺,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_00110,Thành tâm mong cô gặp được em. Chúc cô mạnh khoẻ.,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_07179,Đọc mã Tôi còn độc thân nhận ngay giấy chứng nhận,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09902,Cô ơi con chưa đc cô điểm danh,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05310,hiệp đinh cụ bảo đừng bh cãi vs bọn con gái rùi,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_04760,sống chậm thui bro =)),1,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02069,hóng clip thử thách 4 ngủ susan abe ae,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06864,Cảm xúc thật quá mit ơi,0,0,0,0,0,0,positive,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_07391,Cơ mà có vẻ sỉ nhục con cá vàng quá ad :3,1,1,1,0,0,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_08275,"Tiệm nhà BB - Quần áo, phụ kiện cho bé yêu ok chị. e qua cửa hàng xem rồi mua mấy thứ luôn",0,0,0,0,1,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_08924,Minh Vũ tham khao coi Chứng di an pho bi dinh ne,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06924,Yêu chi Park Shin Hye nhât a,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_10711,Mai Mít s que c chị dep quá hen,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05519,lee pahm mày,0,0,0,0,0,0,negative,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_07893,Má nghiệp ghê,0,0,0,0,0,0,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_00895,đc vãi ưiiiiiiiii =)))))))))),1,1,0,1,0,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_02910,duyên suk mấy định cmt nêu ý kiến dám đợt cmt xong cno lũ cắn đàn sợ,0,0,0,0,0,0,negative,fear,train,SEACrowd/ViSoBERT
fresh_visobert_05207,ca 6 trị 5 ca điều trị 8/5 ca nước ngoài,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10107,rong biển.dồn đơn,0,0,0,0,0,0,positive,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_04257,trời đất chiếm tiền nhà nước thề bị cáo cặc tiền nhân dân nhà nước đách tiền nhà nước giỏi phá tiền,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03475,thịt chó mấy bố,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_09707,Ngô Thư gắn kết tình chị em bằng một chiếc ip X nàooo,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09075,lâu quá rồi không nghe,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09817,Hoai Anh nghe nhớ lại cái tgian du lịch đó ghê,0,0,0,0,0,0,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_06768,chiều mất cái quần tập gym =(,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11738,Tr ơi bíc ngay sẽ có cí nàyyy,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10547,Mỗi tội đ có ny:)),1,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_09426,Like thêm cái beatvn em ạ. Có họ vs nhau đấy :)),1,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03994,dốc bác cổ theo dõi )),0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_04607,khóa đồng chí bí thư hang seo muôn nghĩ tự nhiên đau bụng,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_09612,Chúc mãi mãi hp hp,0,0,0,0,0,0,positive,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_02446,duy văn công nhận hồi hộp vl xong kiểu phí tiếng phim vl,0,0,0,1,0,0,neutral,fear,train,SEACrowd/ViSoBERT
fresh_visobert_00466,cao bằng đẹp trai đấy,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_04981,dong di troi danh khanh dam xe dung be cặc dau no banh xac do thu khau nghiep,0,0,0,0,1,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_08683,Sơn Nguyễn Hoàng hồi đó ngáo mua cuốn từ phải qua cuốn số giá chát full bộ chắc còn chát dữ nữa giờ thấy tiền hphí còn chát hơn haha,1,0,0,0,1,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_09041,Nữa năm qua mình cũng dư được mấy được một cục nợ to đùng 😂,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_05300,dám trc mặt,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_06245,Nguyễn Duy :)) có bả đi là như cái gánh xiếc,1,0,0,1,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_11908,Chả hiểu sao nhưng chê trend này ngay từ đầu khi nó viral rồi:)),1,1,1,0,1,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_08013,biết zồi khổ lắm nói mãi hichic :(((,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_02686,đùa tỉ dư tiền ăn chơi,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06538,Jenny HiềnMạnh CườngHiền Bống,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_07099,Phim dở 🤪 hơn CCEE nha,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_09630,Cuộc đời dài bao lâu mà cứ dành những điều ngọt ngào nhất cho giây phút sau cùng.,1,0,1,0,0,0,neutral,surprise,train,SEACrowd/ViSoBERT
fresh_visobert_11514,thề luôn con ngáo nó thích trêu mấy đứa sợ sợ như này =)),1,1,0,1,0,1,neutral,fear,train,SEACrowd/ViSoBERT
fresh_visobert_02709,mua đồ gia dụng linh tinh tùy tiện,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_03042,bao phòng giá hơi chua,0,0,0,0,0,0,positive,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_05122,phát hành iphone thành viên tộc mixi )),0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10250,Máy chạy cũng ok mỗi tội bắt sóng điện thoại với wifi là tệ. Vậy không thể cho 5☆ được,0,1,0,0,1,0,negative,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_07413,Gấu cứu Bạch Phong đi,0,0,0,0,0,0,positive,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_07760,Nếu e là người bán bánh tráng trộn thì cj đỡ xấu hổ cj nhỉ😅,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_02816,hành hạ thầy vật đánh sela oiii,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_08856,Chúc mừng sếp Phí Anh Tuấn nhé. Sếp gáy to đấy,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_02189,đấy =)) đẹp trai hàn quắc =)),1,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_05678,tùng sói học sinh bồ =)),1,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_10977,"Thứ : Nỗi lo thất nghiệp ám ảnh từ khi mình không đỗ được vào trường đại học tốt, nhất là bản thân lại chỉ bình thường không nổi trội.",0,0,0,0,0,0,neutral,fear,train,SEACrowd/ViSoBERT
fresh_visobert_08000,Mởi đầu năm đã váng hết đầu 😞,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_07530,Em vừa ăn xonggg,0,0,0,0,0,0,neutral,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_08064,"Bút đẹp nha mn , giao hàng nhanh , màu lên cx rất đẹp nha hihi sẽ ủng hộ thêm",0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_11953,"Tưởng gì hoá ra là ông Tư vựa cát đá xi măng, mới hôm trước còn ngồi nhậu chung, đó là ông Tư gần nhà em, còn ông này em không biết.",1,0,1,0,0,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_09073,"Còn ý kiến của t về thread thì t từng đọc một câu chuyện thế này (có thật nhé): Ngoài , đi tù năm mới được tha tù, trở về nhà thì căn nhà chỉ còn cái xác nhà và phủ bụi và bố mẹ thì đều đã mất trong khi đang ở tù. Đau đớn hơn là lúc trẻ vì quậy phá nghịch ngợm nên mới phải vào tù, bố mẹ già mất (không biết có phải vì buồn vì có thằng con trai duy nhất hư hỏng đến mức vào tù hay không), gia đình họ hàng tất cả đều quay lưng vì quá khứ hư hỏng, không vợ không con, không có tài sản, không có cả cha mẹ ở bên và nỗi dằn vặt hàng ngày vì mình mà bố mẹ buồn lòng đến ra đi. Đoạn cuối người đó kể lại là đến quỳ trước mộ cha mẹ xin lỗi nhưng tất cả đều không làm lại được nữa rồi.",0,1,1,0,0,1,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_09837,Thấy chi hôn vây e oi,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_04787,đẹp anh chị =))),1,1,0,0,0,1,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_08854,Nhi Thị Tuyết Tống,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_07781,Vươn hông ngay xưa đa ua tan,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_01379,phát biểu to hen to lộ dở lắm,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_08409,Chị snvv nhớ🎂 🎊 🎊,0,0,0,0,0,0,positive,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_06603,Vì em mập quá nên bất lực:)),1,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_06986,Nhung'ss Em'ss mai qua mua kkk,0,0,0,0,0,0,neutral,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_09084,Đào Tú Anh shopping phải đỉnh,1,0,0,1,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_06225,nhưng mà đi show thì a có fan hát cho lun r :))),1,1,1,0,1,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_00775,máu dồn não,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_06700,Rep như hàng au,0,0,0,0,0,0,neutral,other,train,SEACrowd/ViSoBERT
fresh_visobert_05783,đồng hương,0,0,0,0,0,0,negative,sadness,train,SEACrowd/ViSoBERT
fresh_visobert_05774,gà vàng làng gáy to,1,0,0,0,0,1,neutral,disgust,train,SEACrowd/ViSoBERT
fresh_visobert_10971,làm như chỉ có chúng mày biết yêu nhau ý .,1,1,0,1,0,1,positive,enjoyment,train,SEACrowd/ViSoBERT
fresh_visobert_01227,chúc vs ah châu sức khỏe nha ❤ ❤ ❤,0,0,0,0,0,0,positive,enjoyment,train,SEACrowd/ViSoBERT
