sample_id,is_sarcasm_positive,positive_selected_for_budget,sarcasm_target_mask,rationale_loss_mask
fresh_visobert_00747,0,0,1,1
fresh_visobert_00447,0,0,1,1
fresh_visobert_07866,0,0,1,1
fresh_visobert_00707,0,0,1,1
fresh_visobert_08508,0,0,1,1
fresh_visobert_10603,0,0,1,1
fresh_visobert_11878,0,0,1,1
fresh_visobert_10495,1,1,1,1
fresh_visobert_00507,0,0,1,1
fresh_visobert_06275,0,0,1,1
fresh_visobert_05265,0,0,1,1
fresh_visobert_09906,0,0,1,1
fresh_visobert_04001,0,0,1,1
fresh_visobert_10066,0,0,1,1
fresh_visobert_02608,0,0,1,1
fresh_visobert_08890,0,0,1,1
fresh_visobert_10385,0,0,1,1
fresh_visobert_00296,0,0,1,1
fresh_visobert_02231,0,0,1,1
fresh_visobert_07928,0,0,1,1
fresh_visobert_03219,0,0,1,1
fresh_visobert_00110,0,0,1,1
fresh_visobert_07179,0,0,1,1
fresh_visobert_09902,0,0,1,1
fresh_visobert_05310,0,0,1,1
fresh_visobert_04760,0,0,1,1
fresh_visobert_02069,0,0,1,1
fresh_visobert_06864,0,0,1,1
fresh_visobert_07391,1,0,0,0
fresh_visobert_08275,0,0,1,1
fresh_visobert_08924,0,0,1,1
fresh_visobert_06924,0,0,1,1
fresh_visobert_10711,0,0,1,1
fresh_visobert_05519,0,0,1,1
fresh_visobert_07893,0,0,1,1
fresh_visobert_00895,1,0,0,0
fresh_visobert_02910,0,0,1,1
fresh_visobert_05207,0,0,1,1
fresh_visobert_10107,0,0,1,1
fresh_visobert_04257,0,0,1,1
fresh_visobert_03475,0,0,1,1
fresh_visobert_09707,0,0,1,1
fresh_visobert_09075,0,0,1,1
fresh_visobert_09817,0,0,1,1
fresh_visobert_06768,0,0,1,1
fresh_visobert_11738,0,0,1,1
fresh_visobert_10547,0,0,1,1
fresh_visobert_09426,0,0,1,1
fresh_visobert_03994,0,0,1,1
fresh_visobert_04607,0,0,1,1
fresh_visobert_09612,0,0,1,1
fresh_visobert_02446,0,0,1,1
fresh_visobert_00466,0,0,1,1
fresh_visobert_04981,0,0,1,1
fresh_visobert_08683,0,0,1,1
fresh_visobert_09041,0,0,1,1
fresh_visobert_05300,0,0,1,1
fresh_visobert_06245,0,0,1,1
fresh_visobert_11908,1,1,1,1
fresh_visobert_08013,0,0,1,1
fresh_visobert_02686,0,0,1,1
fresh_visobert_06538,0,0,1,1
fresh_visobert_07099,0,0,1,1
fresh_visobert_09630,0,0,1,1
fresh_visobert_11514,1,1,1,1
fresh_visobert_02709,0,0,1,1
fresh_visobert_03042,0,0,1,1
fresh_visobert_05122,0,0,1,1
fresh_visobert_10250,1,1,1,1
fresh_visobert_07413,0,0,1,1
fresh_visobert_07760,0,0,1,1
fresh_visobert_02816,0,0,1,1
fresh_visobert_08856,0,0,1,1
fresh_visobert_02189,0,0,1,1
fresh_visobert_05678,0,0,1,1
fresh_visobert_10977,0,0,1,1
fresh_visobert_08000,0,0,1,1
fresh_visobert_07530,0,0,1,1
fresh_visobert_08064,0,0,1,1
fresh_visobert_11953,0,0,1,1
fresh_visobert_09073,1,1,1,1
fresh_visobert_09837,0,0,1,1
fresh_visobert_04787,1,0,0,0
fresh_visobert_08854,0,0,1,1
fresh_visobert_07781,0,0,1,1
fresh_visobert_01379,0,0,1,1
fresh_visobert_08409,0,0,1,1
fresh_visobert_06603,0,0,1,1
fresh_visobert_06986,0,0,1,1
fresh_visobert_09084,0,0,1,1
fresh_visobert_06225,1,1,1,1
fresh_visobert_00775,0,0,1,1
fresh_visobert_06700,0,0,1,1
fresh_visobert_05783,0,0,1,1
fresh_visobert_05774,0,0,1,1
fresh_visobert_10971,1,0,0,0
fresh_visobert_01227,0,0,1,1
fresh_visobert_05931,0,0,1,1
fresh_visobert_07987,0,0,1,1
fresh_visobert_09802,0,0,1,1
fresh_visobert_02206,0,0,1,1
fresh_visobert_05880,1,1,1,1
fresh_visobert_10409,0,0,1,1
fresh_visobert_00951,0,0,1,1
fresh_visobert_07480,0,0,1,1
fresh_visobert_05934,0,0,1,1
fresh_visobert_03316,0,0,1,1
fresh_visobert_06560,0,0,1,1
fresh_visobert_03626,0,0,1,1
fresh_visobert_00606,0,0,1,1
fresh_visobert_06419,1,0,0,0
fresh_visobert_04108,0,0,1,1
fresh_visobert_03577,0,0,1,1
fresh_visobert_05302,0,0,1,1
fresh_visobert_01068,0,0,1,1
fresh_visobert_03754,0,0,1,1
fresh_visobert_07290,0,0,1,1
fresh_visobert_01065,0,0,1,1
fresh_visobert_08232,0,0,1,1
fresh_visobert_09757,1,0,0,0
fresh_visobert_02727,0,0,1,1
fresh_visobert_06816,0,0,1,1
fresh_visobert_07538,0,0,1,1
fresh_visobert_03633,0,0,1,1
fresh_visobert_03283,0,0,1,1
fresh_visobert_03618,0,0,1,1
fresh_visobert_03176,0,0,1,1
fresh_visobert_07452,0,0,1,1
fresh_visobert_00380,0,0,1,1
fresh_visobert_11814,0,0,1,1
fresh_visobert_06300,0,0,1,1
fresh_visobert_04609,0,0,1,1
fresh_visobert_03923,1,0,0,0
fresh_visobert_09941,0,0,1,1
fresh_visobert_11208,0,0,1,1
fresh_visobert_06078,0,0,1,1
fresh_visobert_06733,0,0,1,1
fresh_visobert_01881,0,0,1,1
fresh_visobert_07738,0,0,1,1
fresh_visobert_09844,1,0,0,0
fresh_visobert_01137,0,0,1,1
fresh_visobert_11163,0,0,1,1
fresh_visobert_04309,0,0,1,1
fresh_visobert_01815,0,0,1,1
fresh_visobert_06284,0,0,1,1
fresh_visobert_01308,0,0,1,1
fresh_visobert_10218,0,0,1,1
fresh_visobert_01147,0,0,1,1
fresh_visobert_04134,0,0,1,1
fresh_visobert_04638,0,0,1,1
fresh_visobert_05866,0,0,1,1
fresh_visobert_11636,0,0,1,1
fresh_visobert_00529,0,0,1,1
fresh_visobert_08331,0,0,1,1
fresh_visobert_10895,0,0,1,1
fresh_visobert_08208,0,0,1,1
fresh_visobert_06190,0,0,1,1
fresh_visobert_05317,0,0,1,1
fresh_visobert_10266,0,0,1,1
fresh_visobert_04432,0,0,1,1
fresh_visobert_06098,0,0,1,1
fresh_visobert_05044,0,0,1,1
fresh_visobert_08809,0,0,1,1
fresh_visobert_07481,0,0,1,1
fresh_visobert_03839,0,0,1,1
fresh_visobert_03919,0,0,1,1
fresh_visobert_06909,0,0,1,1
fresh_visobert_00134,0,0,1,1
fresh_visobert_04256,0,0,1,1
fresh_visobert_04505,0,0,1,1
fresh_visobert_05361,0,0,1,1
fresh_visobert_00061,0,0,1,1
fresh_visobert_00680,0,0,1,1
fresh_visobert_04938,0,0,1,1
fresh_visobert_00790,0,0,1,1
fresh_visobert_08205,0,0,1,1
fresh_visobert_04851,0,0,1,1
fresh_visobert_06313,0,0,1,1
fresh_visobert_09863,0,0,1,1
fresh_visobert_04258,0,0,1,1
fresh_visobert_02957,0,0,1,1
fresh_visobert_09089,0,0,1,1
fresh_visobert_04668,0,0,1,1
fresh_visobert_04396,0,0,1,1
fresh_visobert_04146,0,0,1,1
fresh_visobert_04519,0,0,1,1
fresh_visobert_11341,1,1,1,1
fresh_visobert_02220,0,0,1,1
fresh_visobert_09686,1,1,1,1
fresh_visobert_02853,0,0,1,1
fresh_visobert_09499,0,0,1,1
fresh_visobert_10580,0,0,1,1
fresh_visobert_00917,0,0,1,1
fresh_visobert_10053,0,0,1,1
fresh_visobert_01551,0,0,1,1
fresh_visobert_04611,0,0,1,1
fresh_visobert_08757,0,0,1,1
fresh_visobert_03398,0,0,1,1
fresh_visobert_04870,0,0,1,1
fresh_visobert_02798,0,0,1,1
fresh_visobert_01081,0,0,1,1
fresh_visobert_03915,0,0,1,1
fresh_visobert_09760,0,0,1,1
fresh_visobert_03194,0,0,1,1
fresh_visobert_03388,0,0,1,1
fresh_visobert_10056,0,0,1,1
fresh_visobert_02036,0,0,1,1
fresh_visobert_09204,0,0,1,1
fresh_visobert_11181,0,0,1,1
fresh_visobert_00227,0,0,1,1
fresh_visobert_11621,0,0,1,1
fresh_visobert_06108,0,0,1,1
fresh_visobert_03483,0,0,1,1
fresh_visobert_06331,0,0,1,1
fresh_visobert_11972,0,0,1,1
fresh_visobert_11622,0,0,1,1
fresh_visobert_11635,0,0,1,1
fresh_visobert_02249,0,0,1,1
fresh_visobert_02021,0,0,1,1
fresh_visobert_03615,0,0,1,1
fresh_visobert_07258,0,0,1,1
fresh_visobert_07886,0,0,1,1
fresh_visobert_08526,0,0,1,1
fresh_visobert_11825,0,0,1,1
fresh_visobert_01150,0,0,1,1
fresh_visobert_10418,0,0,1,1
fresh_visobert_09388,0,0,1,1
fresh_visobert_11029,0,0,1,1
fresh_visobert_02832,0,0,1,1
fresh_visobert_01064,0,0,1,1
fresh_visobert_07579,0,0,1,1
fresh_visobert_03749,0,0,1,1
fresh_visobert_07729,0,0,1,1
fresh_visobert_02320,0,0,1,1
fresh_visobert_02077,0,0,1,1
fresh_visobert_01868,0,0,1,1
fresh_visobert_02398,0,0,1,1
fresh_visobert_05323,0,0,1,1
fresh_visobert_01252,0,0,1,1
fresh_visobert_07658,0,0,1,1
fresh_visobert_08710,0,0,1,1
fresh_visobert_04398,0,0,1,1
fresh_visobert_10484,0,0,1,1
fresh_visobert_02327,0,0,1,1
fresh_visobert_11256,0,0,1,1
fresh_visobert_06040,0,0,1,1
fresh_visobert_08980,1,1,1,1
fresh_visobert_01300,0,0,1,1
fresh_visobert_01826,0,0,1,1
fresh_visobert_02908,0,0,1,1
fresh_visobert_05103,0,0,1,1
fresh_visobert_03104,0,0,1,1
fresh_visobert_09076,0,0,1,1
fresh_visobert_07331,0,0,1,1
fresh_visobert_08340,0,0,1,1
fresh_visobert_02217,0,0,1,1
fresh_visobert_02752,0,0,1,1
fresh_visobert_09523,0,0,1,1
fresh_visobert_06854,0,0,1,1
fresh_visobert_06486,0,0,1,1
fresh_visobert_06519,0,0,1,1
fresh_visobert_07151,0,0,1,1
fresh_visobert_03886,0,0,1,1
fresh_visobert_09681,0,0,1,1
fresh_visobert_11047,0,0,1,1
fresh_visobert_09755,1,1,1,1
fresh_visobert_02037,0,0,1,1
fresh_visobert_06769,0,0,1,1
fresh_visobert_05193,0,0,1,1
fresh_visobert_03269,0,0,1,1
fresh_visobert_09904,0,0,1,1
fresh_visobert_03534,0,0,1,1
fresh_visobert_08415,0,0,1,1
fresh_visobert_08648,0,0,1,1
fresh_visobert_11569,0,0,1,1
fresh_visobert_09561,0,0,1,1
fresh_visobert_07175,0,0,1,1
fresh_visobert_10763,0,0,1,1
fresh_visobert_01088,0,0,1,1
fresh_visobert_08255,0,0,1,1
fresh_visobert_09768,0,0,1,1
fresh_visobert_06511,1,1,1,1
fresh_visobert_02666,0,0,1,1
fresh_visobert_03091,0,0,1,1
fresh_visobert_07791,1,0,0,0
fresh_visobert_09621,0,0,1,1
fresh_visobert_09300,0,0,1,1
fresh_visobert_10601,0,0,1,1
fresh_visobert_11926,0,0,1,1
fresh_visobert_07437,0,0,1,1
fresh_visobert_08338,0,0,1,1
fresh_visobert_01272,0,0,1,1
fresh_visobert_08994,0,0,1,1
fresh_visobert_02794,0,0,1,1
fresh_visobert_05384,0,0,1,1
fresh_visobert_11582,0,0,1,1
fresh_visobert_01985,0,0,1,1
fresh_visobert_00120,0,0,1,1
fresh_visobert_00032,1,1,1,1
fresh_visobert_08564,0,0,1,1
fresh_visobert_07819,0,0,1,1
fresh_visobert_01556,0,0,1,1
fresh_visobert_05495,0,0,1,1
fresh_visobert_06121,0,0,1,1
fresh_visobert_02022,0,0,1,1
fresh_visobert_06290,0,0,1,1
fresh_visobert_07582,0,0,1,1
fresh_visobert_05046,0,0,1,1
fresh_visobert_09547,0,0,1,1
fresh_visobert_02376,0,0,1,1
fresh_visobert_05100,0,0,1,1
fresh_visobert_09729,0,0,1,1
fresh_visobert_11769,0,0,1,1
fresh_visobert_04347,0,0,1,1
fresh_visobert_00998,0,0,1,1
fresh_visobert_05982,0,0,1,1
fresh_visobert_03012,0,0,1,1
fresh_visobert_11684,0,0,1,1
fresh_visobert_10735,0,0,1,1
fresh_visobert_08561,0,0,1,1
fresh_visobert_06157,0,0,1,1
fresh_visobert_02713,0,0,1,1
fresh_visobert_09601,0,0,1,1
fresh_visobert_10429,0,0,1,1
fresh_visobert_07845,0,0,1,1
fresh_visobert_09280,0,0,1,1
fresh_visobert_11512,0,0,1,1
fresh_visobert_05521,0,0,1,1
fresh_visobert_09088,0,0,1,1
fresh_visobert_01617,0,0,1,1
fresh_visobert_02767,0,0,1,1
fresh_visobert_02873,0,0,1,1
fresh_visobert_09680,1,1,1,1
fresh_visobert_03134,0,0,1,1
fresh_visobert_08478,0,0,1,1
fresh_visobert_01583,0,0,1,1
fresh_visobert_05386,0,0,1,1
fresh_visobert_10649,0,0,1,1
fresh_visobert_03306,0,0,1,1
fresh_visobert_08741,0,0,1,1
fresh_visobert_00633,0,0,1,1
fresh_visobert_03903,0,0,1,1
fresh_visobert_00062,0,0,1,1
fresh_visobert_10616,0,0,1,1
fresh_visobert_09460,0,0,1,1
fresh_visobert_01918,0,0,1,1
fresh_visobert_05369,0,0,1,1
fresh_visobert_10851,0,0,1,1
fresh_visobert_01307,0,0,1,1
fresh_visobert_08990,0,0,1,1
fresh_visobert_03321,0,0,1,1
fresh_visobert_07628,0,0,1,1
fresh_visobert_03976,0,0,1,1
fresh_visobert_04978,0,0,1,1
fresh_visobert_08612,1,0,0,0
fresh_visobert_04874,0,0,1,1
fresh_visobert_04102,0,0,1,1
fresh_visobert_01609,0,0,1,1
fresh_visobert_11516,0,0,1,1
fresh_visobert_06438,0,0,1,1
fresh_visobert_05338,0,0,1,1
fresh_visobert_01186,0,0,1,1
fresh_visobert_08087,1,1,1,1
fresh_visobert_09774,0,0,1,1
fresh_visobert_06687,0,0,1,1
fresh_visobert_05018,0,0,1,1
fresh_visobert_11702,0,0,1,1
fresh_visobert_07793,1,1,1,1
fresh_visobert_06747,0,0,1,1
fresh_visobert_03426,0,0,1,1
fresh_visobert_08406,0,0,1,1
fresh_visobert_03214,0,0,1,1
fresh_visobert_11668,0,0,1,1
fresh_visobert_09996,0,0,1,1
fresh_visobert_03893,0,0,1,1
fresh_visobert_08117,0,0,1,1
fresh_visobert_08264,0,0,1,1
fresh_visobert_02222,0,0,1,1
fresh_visobert_08681,0,0,1,1
fresh_visobert_03028,0,0,1,1
fresh_visobert_07308,0,0,1,1
fresh_visobert_07324,1,1,1,1
fresh_visobert_09644,0,0,1,1
fresh_visobert_08615,0,0,1,1
fresh_visobert_11800,0,0,1,1
fresh_visobert_05581,0,0,1,1
fresh_visobert_07679,0,0,1,1
fresh_visobert_11254,0,0,1,1
fresh_visobert_10059,0,0,1,1
fresh_visobert_07510,0,0,1,1
fresh_visobert_01416,0,0,1,1
fresh_visobert_07399,0,0,1,1
fresh_visobert_01031,0,0,1,1
fresh_visobert_02962,0,0,1,1
fresh_visobert_03208,0,0,1,1
fresh_visobert_10996,0,0,1,1
fresh_visobert_07082,0,0,1,1
fresh_visobert_08640,0,0,1,1
fresh_visobert_03078,0,0,1,1
fresh_visobert_09264,0,0,1,1
fresh_visobert_08955,1,0,0,0
fresh_visobert_06054,1,0,0,0
fresh_visobert_03098,0,0,1,1
fresh_visobert_03026,0,0,1,1
fresh_visobert_00659,0,0,1,1
fresh_visobert_06463,0,0,1,1
fresh_visobert_00948,0,0,1,1
fresh_visobert_09196,1,0,0,0
fresh_visobert_11311,1,0,0,0
fresh_visobert_03247,0,0,1,1
fresh_visobert_03765,0,0,1,1
fresh_visobert_06162,0,0,1,1
fresh_visobert_02788,0,0,1,1
fresh_visobert_06106,0,0,1,1
fresh_visobert_03262,0,0,1,1
fresh_visobert_00972,0,0,1,1
fresh_visobert_09759,0,0,1,1
fresh_visobert_06691,0,0,1,1
fresh_visobert_06619,0,0,1,1
fresh_visobert_03172,0,0,1,1
fresh_visobert_04941,0,0,1,1
fresh_visobert_06068,0,0,1,1
fresh_visobert_06539,0,0,1,1
fresh_visobert_01534,0,0,1,1
fresh_visobert_08749,0,0,1,1
fresh_visobert_11790,0,0,1,1
fresh_visobert_04235,0,0,1,1
fresh_visobert_09298,0,0,1,1
fresh_visobert_06669,0,0,1,1
fresh_visobert_05549,0,0,1,1
fresh_visobert_11873,0,0,1,1
fresh_visobert_05668,0,0,1,1
fresh_visobert_00338,0,0,1,1
fresh_visobert_06280,1,1,1,1
fresh_visobert_09415,0,0,1,1
fresh_visobert_07702,1,0,0,0
fresh_visobert_11496,0,0,1,1
fresh_visobert_00085,0,0,1,1
fresh_visobert_08521,0,0,1,1
fresh_visobert_02898,0,0,1,1
fresh_visobert_00525,0,0,1,1
fresh_visobert_06233,1,1,1,1
fresh_visobert_09464,0,0,1,1
fresh_visobert_02562,0,0,1,1
fresh_visobert_10515,0,0,1,1
fresh_visobert_01621,0,0,1,1
fresh_visobert_07598,0,0,1,1
fresh_visobert_10182,0,0,1,1
fresh_visobert_07393,0,0,1,1
fresh_visobert_07899,0,0,1,1
fresh_visobert_04422,0,0,1,1
fresh_visobert_02735,0,0,1,1
fresh_visobert_05027,0,0,1,1
fresh_visobert_10522,0,0,1,1
fresh_visobert_01341,0,0,1,1
fresh_visobert_00947,0,0,1,1
fresh_visobert_06971,0,0,1,1
fresh_visobert_11199,1,0,0,0
fresh_visobert_09070,0,0,1,1
fresh_visobert_02291,0,0,1,1
fresh_visobert_01179,0,0,1,1
fresh_visobert_03375,0,0,1,1
fresh_visobert_00029,0,0,1,1
fresh_visobert_05047,0,0,1,1
fresh_visobert_10685,0,0,1,1
fresh_visobert_06979,0,0,1,1
fresh_visobert_09470,0,0,1,1
fresh_visobert_03155,0,0,1,1
fresh_visobert_09336,0,0,1,1
fresh_visobert_11190,0,0,1,1
fresh_visobert_11250,0,0,1,1
fresh_visobert_01288,0,0,1,1
fresh_visobert_04541,0,0,1,1
fresh_visobert_00244,0,0,1,1
fresh_visobert_04746,0,0,1,1
fresh_visobert_06473,0,0,1,1
fresh_visobert_07858,0,0,1,1
fresh_visobert_01201,0,0,1,1
fresh_visobert_06048,0,0,1,1
fresh_visobert_05352,0,0,1,1
fresh_visobert_04114,0,0,1,1
fresh_visobert_05234,0,0,1,1
fresh_visobert_05711,0,0,1,1
fresh_visobert_07328,1,0,0,0
fresh_visobert_08970,0,0,1,1
fresh_visobert_07878,0,0,1,1
fresh_visobert_02717,0,0,1,1
fresh_visobert_07243,0,0,1,1
fresh_visobert_04969,0,0,1,1
fresh_visobert_02626,0,0,1,1
fresh_visobert_09389,0,0,1,1
fresh_visobert_01013,0,0,1,1
fresh_visobert_11816,0,0,1,1
fresh_visobert_10202,0,0,1,1
fresh_visobert_01003,1,1,1,1
fresh_visobert_11797,0,0,1,1
fresh_visobert_03823,0,0,1,1
fresh_visobert_06092,0,0,1,1
fresh_visobert_09761,0,0,1,1
fresh_visobert_05672,0,0,1,1
fresh_visobert_00803,0,0,1,1
fresh_visobert_10611,0,0,1,1
fresh_visobert_01142,0,0,1,1
fresh_visobert_08709,0,0,1,1
fresh_visobert_09437,0,0,1,1
fresh_visobert_11913,0,0,1,1
fresh_visobert_07871,0,0,1,1
fresh_visobert_10813,1,0,0,0
fresh_visobert_01366,0,0,1,1
fresh_visobert_01599,0,0,1,1
fresh_visobert_06666,0,0,1,1
fresh_visobert_10523,1,1,1,1
fresh_visobert_09893,0,0,1,1
fresh_visobert_01094,0,0,1,1
fresh_visobert_08734,0,0,1,1
fresh_visobert_09558,0,0,1,1
fresh_visobert_06613,0,0,1,1
fresh_visobert_08167,0,0,1,1
fresh_visobert_08690,0,0,1,1
fresh_visobert_10875,0,0,1,1
fresh_visobert_08179,0,0,1,1
fresh_visobert_09511,0,0,1,1
fresh_visobert_10747,0,0,1,1
fresh_visobert_07156,0,0,1,1
fresh_visobert_04022,0,0,1,1
fresh_visobert_09387,1,0,0,0
fresh_visobert_02313,0,0,1,1
fresh_visobert_02282,0,0,1,1
fresh_visobert_00143,0,0,1,1
fresh_visobert_11131,0,0,1,1
fresh_visobert_02781,0,0,1,1
fresh_visobert_09804,1,0,0,0
fresh_visobert_02494,0,0,1,1
fresh_visobert_09529,1,0,0,0
fresh_visobert_11450,0,0,1,1
fresh_visobert_00370,0,0,1,1
fresh_visobert_08347,0,0,1,1
fresh_visobert_10647,1,0,0,0
fresh_visobert_01913,0,0,1,1
fresh_visobert_09039,0,0,1,1
fresh_visobert_05611,0,0,1,1
fresh_visobert_10683,0,0,1,1
fresh_visobert_01061,0,0,1,1
fresh_visobert_01744,0,0,1,1
fresh_visobert_03878,0,0,1,1
fresh_visobert_10079,0,0,1,1
fresh_visobert_11812,0,0,1,1
fresh_visobert_01368,0,0,1,1
fresh_visobert_10103,0,0,1,1
fresh_visobert_04136,0,0,1,1
fresh_visobert_04702,0,0,1,1
fresh_visobert_10345,0,0,1,1
fresh_visobert_05188,0,0,1,1
fresh_visobert_10432,0,0,1,1
fresh_visobert_08103,1,1,1,1
fresh_visobert_09722,0,0,1,1
fresh_visobert_04659,0,0,1,1
fresh_visobert_09538,0,0,1,1
fresh_visobert_10147,0,0,1,1
fresh_visobert_03322,0,0,1,1
fresh_visobert_11559,0,0,1,1
fresh_visobert_11457,0,0,1,1
fresh_visobert_00891,0,0,1,1
fresh_visobert_06721,1,0,0,0
fresh_visobert_01752,0,0,1,1
fresh_visobert_11374,0,0,1,1
fresh_visobert_11228,0,0,1,1
fresh_visobert_09882,0,0,1,1
fresh_visobert_11881,0,0,1,1
fresh_visobert_01565,0,0,1,1
fresh_visobert_01981,0,0,1,1
fresh_visobert_07139,0,0,1,1
fresh_visobert_11547,0,0,1,1
fresh_visobert_09613,1,0,0,0
fresh_visobert_10568,0,0,1,1
fresh_visobert_10280,0,0,1,1
fresh_visobert_11756,0,0,1,1
fresh_visobert_08034,0,0,1,1
fresh_visobert_04407,0,0,1,1
fresh_visobert_04827,0,0,1,1
fresh_visobert_09395,0,0,1,1
fresh_visobert_10883,0,0,1,1
fresh_visobert_05380,0,0,1,1
fresh_visobert_09599,0,0,1,1
fresh_visobert_08835,0,0,1,1
fresh_visobert_08248,0,0,1,1
fresh_visobert_03712,0,0,1,1
fresh_visobert_10858,0,0,1,1
fresh_visobert_07985,0,0,1,1
fresh_visobert_06308,0,0,1,1
fresh_visobert_08398,0,0,1,1
fresh_visobert_07627,1,1,1,1
fresh_visobert_01070,0,0,1,1
fresh_visobert_03623,0,0,1,1
fresh_visobert_04632,0,0,1,1
fresh_visobert_03890,0,0,1,1
fresh_visobert_05744,0,0,1,1
fresh_visobert_09251,0,0,1,1
fresh_visobert_11180,0,0,1,1
fresh_visobert_09905,0,0,1,1
fresh_visobert_08423,0,0,1,1
fresh_visobert_09607,1,1,1,1
fresh_visobert_02287,0,0,1,1
fresh_visobert_09740,0,0,1,1
fresh_visobert_11879,0,0,1,1
fresh_visobert_10508,0,0,1,1
fresh_visobert_10416,0,0,1,1
fresh_visobert_06591,0,0,1,1
fresh_visobert_04793,0,0,1,1
fresh_visobert_05951,0,0,1,1
fresh_visobert_08372,0,0,1,1
fresh_visobert_07049,0,0,1,1
fresh_visobert_09747,0,0,1,1
fresh_visobert_07410,0,0,1,1
fresh_visobert_00510,0,0,1,1
fresh_visobert_00898,0,0,1,1
fresh_visobert_09383,0,0,1,1
fresh_visobert_02323,0,0,1,1
fresh_visobert_11071,0,0,1,1
fresh_visobert_07826,0,0,1,1
fresh_visobert_08894,0,0,1,1
fresh_visobert_08829,0,0,1,1
fresh_visobert_10482,0,0,1,1
fresh_visobert_11229,0,0,1,1
fresh_visobert_03589,0,0,1,1
fresh_visobert_03341,0,0,1,1
fresh_visobert_08660,0,0,1,1
fresh_visobert_00730,0,0,1,1
fresh_visobert_00634,0,0,1,1
fresh_visobert_02934,0,0,1,1
fresh_visobert_10094,0,0,1,1
fresh_visobert_08158,0,0,1,1
fresh_visobert_03571,0,0,1,1
fresh_visobert_10349,0,0,1,1
fresh_visobert_10420,0,0,1,1
fresh_visobert_08759,0,0,1,1
fresh_visobert_00368,0,0,1,1
fresh_visobert_06597,0,0,1,1
fresh_visobert_10004,0,0,1,1
fresh_visobert_11386,0,0,1,1
fresh_visobert_04932,0,0,1,1
fresh_visobert_02736,0,0,1,1
fresh_visobert_11384,0,0,1,1
fresh_visobert_08978,0,0,1,1
fresh_visobert_09534,0,0,1,1
fresh_visobert_11012,1,0,0,0
fresh_visobert_07329,0,0,1,1
fresh_visobert_09481,0,0,1,1
fresh_visobert_04890,0,0,1,1
fresh_visobert_08390,0,0,1,1
fresh_visobert_04055,0,0,1,1
fresh_visobert_11721,0,0,1,1
fresh_visobert_00921,0,0,1,1
fresh_visobert_08388,1,1,1,1
fresh_visobert_06680,0,0,1,1
fresh_visobert_07134,0,0,1,1
fresh_visobert_05289,0,0,1,1
fresh_visobert_11630,0,0,1,1
fresh_visobert_01493,0,0,1,1
fresh_visobert_10085,0,0,1,1
fresh_visobert_04678,0,0,1,1
fresh_visobert_05925,0,0,1,1
fresh_visobert_00074,0,0,1,1
fresh_visobert_10599,0,0,1,1
fresh_visobert_11054,0,0,1,1
fresh_visobert_01965,0,0,1,1
fresh_visobert_10549,0,0,1,1
fresh_visobert_02137,0,0,1,1
fresh_visobert_09144,0,0,1,1
fresh_visobert_06887,0,0,1,1
fresh_visobert_11069,0,0,1,1
fresh_visobert_03364,0,0,1,1
fresh_visobert_05868,0,0,1,1
fresh_visobert_11805,0,0,1,1
fresh_visobert_09799,0,0,1,1
fresh_visobert_08153,0,0,1,1
fresh_visobert_11602,0,0,1,1
fresh_visobert_07171,0,0,1,1
fresh_visobert_00141,0,0,1,1
fresh_visobert_05171,0,0,1,1
fresh_visobert_06925,0,0,1,1
fresh_visobert_06679,0,0,1,1
fresh_visobert_02046,0,0,1,1
fresh_visobert_05258,0,0,1,1
fresh_visobert_03960,0,0,1,1
fresh_visobert_04835,0,0,1,1
fresh_visobert_11037,0,0,1,1
fresh_visobert_01278,0,0,1,1
fresh_visobert_02773,0,0,1,1
fresh_visobert_07664,0,0,1,1
fresh_visobert_07916,0,0,1,1
fresh_visobert_04041,0,0,1,1
fresh_visobert_03129,0,0,1,1
fresh_visobert_01411,1,1,1,1
fresh_visobert_09970,0,0,1,1
fresh_visobert_08646,0,0,1,1
fresh_visobert_03075,0,0,1,1
fresh_visobert_02348,0,0,1,1
fresh_visobert_10449,0,0,1,1
fresh_visobert_01549,0,0,1,1
fresh_visobert_08916,0,0,1,1
fresh_visobert_07390,0,0,1,1
fresh_visobert_01339,0,0,1,1
fresh_visobert_07021,0,0,1,1
fresh_visobert_05455,0,0,1,1
fresh_visobert_11917,0,0,1,1
fresh_visobert_01771,0,0,1,1
fresh_visobert_11371,0,0,1,1
fresh_visobert_03592,0,0,1,1
fresh_visobert_08259,0,0,1,1
fresh_visobert_02796,0,0,1,1
fresh_visobert_04361,0,0,1,1
fresh_visobert_10569,0,0,1,1
fresh_visobert_08927,0,0,1,1
fresh_visobert_04013,0,0,1,1
fresh_visobert_11314,0,0,1,1
fresh_visobert_10492,0,0,1,1
fresh_visobert_04654,0,0,1,1
fresh_visobert_08857,0,0,1,1
fresh_visobert_10526,0,0,1,1
fresh_visobert_08772,1,0,0,0
fresh_visobert_10160,0,0,1,1
fresh_visobert_00268,0,0,1,1
fresh_visobert_10064,0,0,1,1
fresh_visobert_00369,0,0,1,1
fresh_visobert_06392,1,0,0,0
fresh_visobert_01382,0,0,1,1
fresh_visobert_03125,0,0,1,1
fresh_visobert_06633,0,0,1,1
fresh_visobert_05218,0,0,1,1
fresh_visobert_02664,0,0,1,1
fresh_visobert_02273,0,0,1,1
fresh_visobert_10628,0,0,1,1
fresh_visobert_01171,0,0,1,1
