sample_id,source_row,text,implicit_sentiment,sarcasm,irony,idiom_figurative,code_switching,mocking,polarity,emotion,source_dataset,annotation_batch,original_label,rubric,reannotation_version,annotation_role,annotation_provenance
fresh_visobert_00256,7341,panda thái =))),1,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_002,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07878,7342,"Cực kì ưng ý. Trộm vía mình hợp mua sắm ở Tiki thì phải 😂 Mua hàng 5-6 năm nay chưa bao giờ gặp trục trặc gì. Hàng đến tay lúc nào cũng tinh tươm bắt mắt, chất lượng miễn bàn.",1,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_040,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02717,7343,karathen vs đàn quái trench aquaman quẩy 😂 😂,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_014,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07243,7344,Loan Đoàn co ai qen k,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_037,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00056,7345,"Manga bộ này tên gì vậy các bác, cho em xin với",0,0,0,0,0,0,neutral,surprise,SEACrowd/ViSoBERT,batch_001,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04969,7346,thể hiện ng chí hướng,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_025,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01114,7347,sy nguyen tàu bay đeo kính đen ảnh,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_006,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09318,7348,đi đường buổi đêm nhìn thấy hãi vãi ??,1,0,0,0,0,0,neutral,surprise,SEACrowd/ViSoBERT,batch_047,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02626,7349,rút kẹc má rút rút quài,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_014,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09389,7350,Hồ Hoàng Anh chị có cần đút cơm cho ăn không???,1,0,0,0,0,1,neutral,surprise,SEACrowd/ViSoBERT,batch_047,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01013,7351,vô lí thuyết phục,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_011,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11816,7352,Bạn có nhà bh không? Tôi sang cắt cho tôi đoạn này mới,0,0,0,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_060,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10202,7353,"OMG🤣🤣 đẳng cấp là đây, mất dép là có thật😂",1,0,0,0,1,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_052,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01003,7354,uy tín vl =)),1,1,0,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_006,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03944,7355,cư sĩ lê tuấn nghĩa vn phá tan nát rừng,0,0,0,0,0,0,neutral,sadness,SEACrowd/ViSoBERT,batch_020,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11797,7356,Master là ai thế nhỉ :),1,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_059,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03823,7357,ae sinh đôi,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_039,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04878,7358,uyên thu tag,0,0,0,0,0,0,positive,other,SEACrowd/ViSoBERT,batch_049,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11245,7359,Sao tự nhiên lục tủ nhỉ ?? 🤔,1,0,0,0,0,0,neutral,surprise,SEACrowd/ViSoBERT,batch_057,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10561,7360,"Trần Thị Ngọc Anh bản thân đi hiến máu trong lúc đại dịch là sai , bác sĩ không có trách nhiệm trong việc xét nghiệm cho người khác trước khi hiến máu cũng là sai",0,0,0,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_053,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06092,7361,E lấy chai nhe c. 997774,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_031,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02651,7362,nhung nhung cầu giấy,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_027,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09761,7363,Tối nay mu sẽ mất top 4 😄😄,0,0,0,0,1,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_049,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06894,7364,"hợp đồng của DCS với Tàu thôi nhá, đéo phải dân.",0,0,0,0,0,0,negative,anger,SEACrowd/ViSoBERT,batch_035,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_05672,7365,lau khỉ khu trời nóng gạch nở nứt thay xong,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_029,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00786,7366,hình như đhcn tphcm,0,0,0,1,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_008,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00803,7367,thua chàng trai hàm răng trắng tinh,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_005,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10611,7368,M muon tu van cat mí,0,0,0,0,0,0,negative,other,SEACrowd/ViSoBERT,batch_107,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01142,7369,chạy trốn thoát dc con trai to be continued,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_006,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08709,7370,Trần Duy gần chỗ em này ce đi ăn đc lần về đau bụng vch,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_044,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09848,7371,Quần mặc rất êm. Lần đầu mình hàng của shop và rất hài lòng về sản phẩm cũng như cách phục vụ khách hàng! Shop rất nhiệt tình hỗ trợ khách hàng nhanh nhất có thể! Tặng shop 5* nhé.,0,0,0,1,1,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_050,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11001,7372,Bảo hiểm thì nước đ' nào chả phải nộp :v tai nạn ra ai thanh toán :v bóp cái tít cũng ngu :v,1,1,0,0,0,1,negative,disgust,SEACrowd/ViSoBERT,batch_056,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03196,7373,nốt ruồi duyênnn,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_032,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09437,7374,Nguyễn Thị Tường Vân,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_048,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11913,7375,Linh đang hát kiếp đỏ đen rồi,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_060,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00719,7376,kiều trinh chẳng đọc đc 😎 😎,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_004,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00451,7377,tiên tri vũ trụ múa võ vui kinh nhể tiên tri câu súng bắn trúng dao chém lủng tự dưng cười kinh khủng ka ka ka,0,0,0,0,0,0,neutral,disgust,SEACrowd/ViSoBERT,batch_003,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07317,7378,Đúng rồi chị iu. Dạy. Họ nó bài học đi chị con linh lóc này nó bị khùng (nhũn não ) C tự nhiên hi kkkkkk e mến chị rồi đó hen,1,1,0,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_037,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07923,7379,Có lương ck nhận 5tr,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_040,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07871,7380,Chị đanh đâu v,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_079,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10813,7381,Thôi. Cái loại đàn ông mà con nào nó cũng chăm được thì chỉ cần bật đèn xanh là nó phi qua vạch kẻ đường hết. Mà có khi không cần bật đèn nó cũng đò đưa cả chục em ấy chứ. Con nào cũng chăm được thì giường nào cũng leo được,1,0,1,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_055,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01366,7382,lỗ mũi lỗ trâu mà còn ngột má ngạt hít khí trời ngta,1,0,1,0,0,0,neutral,surprise,SEACrowd/ViSoBERT,batch_007,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01599,7383,đụ mẹ thầy cặc clg,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_008,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06666,7384,"Túi chườm sài rất ok, có lớp vải nhung rất mềm và mịn shop rất nhiệt tình có hướng dẫn sử dụng nữa",0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_034,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10523,7385,Huế thôi con bay ra tiệm thuốc ở đây🤣,1,1,0,0,0,1,neutral,enjoyment,SEACrowd/ViSoBERT,batch_053,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09893,7386,"Thì ra muốn làm lãnh đạo là phải học 8 năm ở bách khoa, rồi trong vòng năm sau khi ra trường được làm lãnh đạo luôn.",0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_050,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02499,7387,trần quốc việt yêu dẹp,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_013,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_01094,7388,mc chu cà mo trả lời coi ct toàn mời mấy chuyên chửi,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_006,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08734,7389,Có hố thì tự nhảy xuống tự lấp lại dùm luôn đi nè hihi 😂,0,0,0,0,0,0,neutral,enjoyment,SEACrowd/ViSoBERT,batch_044,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09558,7390,Dũng Em bạn mình ghê vl,0,0,0,0,0,1,neutral,disgust,SEACrowd/ViSoBERT,batch_048,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06613,7391,Pele đang thở ko ra hơi bình luận kiểu gì m🥺,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_034,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08167,7392,Tình hình bóng khoai thì cứ gặp b này này lấy kèo miễn phí mà bem 🐨😚🐬,1,0,1,0,0,0,neutral,surprise,SEACrowd/ViSoBERT,batch_041,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08690,7393,Làm xôi cho gì mà ngộ độc đc nhỉ @@,1,0,1,0,0,0,neutral,surprise,SEACrowd/ViSoBERT,batch_044,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10875,7394,"đéo mẹ bệnh viện chứ có phải chỗ gửi xe đâu , nó niêm yết rõ ràng như thế kêu ca cái gì",1,0,0,1,0,0,negative,anger,SEACrowd/ViSoBERT,batch_055,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07780,7395,HÀ NỘI 9 ĐẾN 4,0,0,0,0,0,0,positive,enjoyment,SEACrowd/ViSoBERT,batch_078,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_08179,7396,Nói hộ nỗi lòng 😃,0,0,0,0,0,0,positive,sadness,SEACrowd/ViSoBERT,batch_082,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09511,7397,"SMM: 65 An Thiên, Kiều Lan, Linh Kute",0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_048,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_10747,7398,Lê Trúc Oanh đừng cãi nhau nữa đi Hoàng Thành thuii,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_054,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_07156,7399,Serum tinh nhuỵ hoa bn ạ,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_036,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_04022,7400,giọng mina kỳ )),0,0,0,0,1,0,positive,other,SEACrowd/ViSoBERT,batch_041,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09387,7401,Duonguyen Hà Anh =))))))))))))dm chuẩn vcccc mấy hnay toan the,1,1,0,0,0,1,neutral,anger,SEACrowd/ViSoBERT,batch_047,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02349,7402,ae cố gắng về stream ae cuộc có kia,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_012,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_03807,7403,tối qua off stream ơiiii,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_020,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02313,7404,bẩn thỉu cặc cộng sản,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_012,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02282,7405,xong xxx lau chau nhanh nhảu,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_012,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02049,7406,già non =))),1,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_011,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_00143,7407,thuong wa di,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_002,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_11131,7408,Ngọc Diệp gái riệu em sao là nhờ vào ông ngầu ☺,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_056,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_02781,7409,hôm qua xét nghiệm âm tính hôm nay đăng,0,0,0,0,0,0,neutral,other,SEACrowd/ViSoBERT,batch_014,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_09804,7410,"Toaii Royall nó kéo rank , mà nó cứ chửi ngta . Làm streamer v. Sao mà đc",1,0,1,0,1,1,neutral,disgust,SEACrowd/ViSoBERT,batch_050,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
fresh_visobert_06831,7411,Triệu Thảo chụp bô đú trend liền,0,0,0,0,1,0,neutral,other,SEACrowd/ViSoBERT,batch_035,missing,sarcasm_contextual_mock_praise_humorous_incongruity_relaxed_evidence_based,V7,human_annotator_1,human_annotation
