sample_id,source_row,adjudication_required,disagreement_fields,adjudicated_fields_recorded
fresh_visobert_05255,6478,0,,none
fresh_visobert_06145,6479,0,,none
fresh_visobert_11261,6480,1,emotion,emotion
fresh_visobert_05966,6481,0,,none
fresh_visobert_00393,6482,1,idiom_figurative|emotion,"idiom_figurative,emotion"
fresh_visobert_06798,6483,0,,none
fresh_visobert_07877,6484,0,,none
fresh_visobert_07234,6485,0,,none
fresh_visobert_08359,6486,0,,none
fresh_visobert_01602,6487,0,,none
fresh_visobert_10877,6488,0,,none
fresh_visobert_10745,6489,0,,none
fresh_visobert_09525,6490,0,,none
fresh_visobert_10901,6491,0,,none
fresh_visobert_04063,6492,0,,none
fresh_visobert_09200,6493,1,sarcasm,sarcasm
fresh_visobert_07830,6494,0,,none
fresh_visobert_11615,6495,1,idiom_figurative,idiom_figurative
fresh_visobert_08498,6496,0,,none
fresh_visobert_02091,6497,0,,none
fresh_visobert_01582,6498,0,,none
fresh_visobert_00528,6499,0,,none
fresh_visobert_09377,6500,1,sarcasm,sarcasm
fresh_visobert_05392,6501,0,,none
fresh_visobert_09784,6502,1,polarity,polarity
fresh_visobert_00923,6503,1,code_switching,code_switching
fresh_visobert_09308,6504,0,,none
fresh_visobert_01923,6505,0,,none
fresh_visobert_00985,6506,0,,none
fresh_visobert_05443,6507,0,,none
fresh_visobert_08094,6508,0,,none
fresh_visobert_08292,6509,1,emotion,emotion
fresh_visobert_10207,6510,0,,none
fresh_visobert_10521,6511,1,polarity,polarity
fresh_visobert_02548,6512,0,,none
fresh_visobert_08228,6513,0,,none
fresh_visobert_07612,6514,1,polarity,polarity
fresh_visobert_11398,6515,0,,none
fresh_visobert_11383,6516,1,polarity,polarity
fresh_visobert_00961,6517,0,,none
fresh_visobert_01494,6518,0,,none
fresh_visobert_09282,6519,1,emotion,emotion
fresh_visobert_11032,6520,0,,none
fresh_visobert_07421,6521,0,,none
fresh_visobert_01000,6522,0,,none
fresh_visobert_10624,6523,1,emotion,emotion
fresh_visobert_05903,6524,0,,none
fresh_visobert_01748,6525,0,,none
fresh_visobert_02791,6526,1,mocking|emotion,"mocking,emotion"
fresh_visobert_07325,6527,1,emotion,emotion
fresh_visobert_01558,6528,1,idiom_figurative,idiom_figurative
fresh_visobert_10090,6529,0,,none
fresh_visobert_07085,6530,0,,none
fresh_visobert_08005,6531,0,,none
fresh_visobert_11140,6532,0,,none
fresh_visobert_04656,6533,1,code_switching,code_switching
fresh_visobert_01879,6534,0,,none
fresh_visobert_08267,6535,1,polarity,polarity
fresh_visobert_11685,6536,0,,none
fresh_visobert_02497,6537,0,,none
fresh_visobert_06021,6538,0,,none
fresh_visobert_01042,6539,0,,none
fresh_visobert_01977,6540,0,,none
fresh_visobert_10060,6541,0,,none
fresh_visobert_03471,6542,0,,none
fresh_visobert_03140,6543,0,,none
fresh_visobert_09979,6544,1,emotion,emotion
fresh_visobert_07851,6545,1,implicit_sentiment,implicit_sentiment
fresh_visobert_08634,6546,0,,none
fresh_visobert_07019,6547,1,code_switching,code_switching
fresh_visobert_08900,6548,1,polarity,polarity
fresh_visobert_10095,6549,0,,none
fresh_visobert_01181,6550,0,,none
fresh_visobert_10738,6551,1,polarity,polarity
fresh_visobert_06014,6552,0,,none
fresh_visobert_06593,6553,0,,none
fresh_visobert_05919,6554,1,emotion,"emotion,sarcasm"
fresh_visobert_10035,6555,0,,none
fresh_visobert_00037,6556,1,polarity|emotion,"polarity,emotion"
fresh_visobert_00903,6557,0,,none
fresh_visobert_00033,6558,0,,none
fresh_visobert_08862,6559,1,emotion,emotion
fresh_visobert_01595,6560,0,,none
fresh_visobert_04371,6561,0,,none
fresh_visobert_06865,6562,1,idiom_figurative|emotion,"idiom_figurative,emotion"
fresh_visobert_03676,6563,1,polarity,polarity
fresh_visobert_05067,6564,1,mocking|emotion,"mocking,emotion"
fresh_visobert_04438,6565,0,,none
fresh_visobert_05423,6566,0,,none
fresh_visobert_00111,6567,0,,none
fresh_visobert_03812,6568,0,,none
fresh_visobert_10500,6569,1,code_switching,code_switching
fresh_visobert_05145,6570,1,mocking|emotion,"mocking,emotion"
fresh_visobert_01008,6571,0,,none
fresh_visobert_11039,6572,1,polarity,polarity
fresh_visobert_01902,6573,1,mocking|emotion,"mocking,emotion"
fresh_visobert_02423,6574,0,,none
fresh_visobert_03367,6575,0,,none
fresh_visobert_11993,6576,0,,none
fresh_visobert_05442,6577,0,,none
fresh_visobert_03445,6578,0,,none
fresh_visobert_10788,6579,0,,none
fresh_visobert_00064,6580,1,emotion,emotion
fresh_visobert_08344,6581,0,,none
fresh_visobert_07143,6582,1,emotion,emotion
fresh_visobert_04191,6583,0,,none
fresh_visobert_08861,6584,0,,none
fresh_visobert_03645,6585,0,,none
fresh_visobert_08355,6586,0,,none
fresh_visobert_00336,6587,1,implicit_sentiment,implicit_sentiment
fresh_visobert_05997,6588,1,code_switching,code_switching
fresh_visobert_02362,6589,0,,none
fresh_visobert_00342,6590,0,,none
fresh_visobert_07529,6591,0,,none
fresh_visobert_02814,6592,0,,none
fresh_visobert_00783,6593,1,emotion,emotion
fresh_visobert_05069,6594,1,polarity|emotion,"polarity,emotion"
fresh_visobert_04705,6595,0,,none
fresh_visobert_01353,6596,0,,none
fresh_visobert_06530,6597,1,mocking|emotion,"mocking,emotion"
fresh_visobert_00371,6598,0,,none
fresh_visobert_03050,6599,0,,none
fresh_visobert_01196,6600,0,,none
fresh_visobert_01939,6601,0,,none
fresh_visobert_05935,6602,1,polarity,polarity
fresh_visobert_04035,6603,1,code_switching,code_switching
fresh_visobert_00426,6604,0,,none
fresh_visobert_02053,6605,0,,none
fresh_visobert_03373,6606,0,,none
fresh_visobert_08885,6607,0,,none
fresh_visobert_06186,6608,0,,none
fresh_visobert_05169,6609,0,,none
fresh_visobert_10382,6610,0,,none
fresh_visobert_06766,6611,1,mocking|emotion,"mocking,emotion"
fresh_visobert_08474,6612,1,polarity,polarity
fresh_visobert_00193,6613,1,emotion,emotion
fresh_visobert_00747,6614,1,idiom_figurative,idiom_figurative
fresh_visobert_00447,6615,0,,none
fresh_visobert_07866,6616,0,,none
fresh_visobert_00707,6617,0,,none
fresh_visobert_08508,6618,0,,none
fresh_visobert_10603,6619,0,,none
fresh_visobert_08008,6620,1,idiom_figurative,idiom_figurative
fresh_visobert_00293,6621,0,,none
fresh_visobert_11878,6622,1,implicit_sentiment,implicit_sentiment
fresh_visobert_10495,6623,0,,none
fresh_visobert_00507,6624,1,polarity|emotion,"polarity,emotion"
fresh_visobert_06275,6625,0,,none
fresh_visobert_05265,6626,1,mocking|emotion,"mocking,emotion"
fresh_visobert_09906,6627,0,,none
fresh_visobert_04001,6628,0,,none
fresh_visobert_10066,6629,0,,none
fresh_visobert_09121,6630,1,sarcasm|code_switching,"sarcasm,code_switching"
fresh_visobert_09974,6631,0,,none
fresh_visobert_02608,6632,0,,none
fresh_visobert_08890,6633,0,,none
fresh_visobert_10385,6634,1,mocking,mocking
fresh_visobert_11728,6635,0,,none
fresh_visobert_00296,6636,0,,none
fresh_visobert_02231,6637,0,,none
fresh_visobert_07928,6638,1,code_switching|mocking|emotion,"code_switching,mocking,emotion"
fresh_visobert_09995,6639,1,emotion,emotion
fresh_visobert_10713,6640,0,,none
fresh_visobert_03219,6641,0,,none
fresh_visobert_04387,6642,0,,none
fresh_visobert_00110,6643,0,,none
fresh_visobert_00556,6644,0,,none
fresh_visobert_00214,6645,1,emotion,emotion
fresh_visobert_07179,6646,0,,none
fresh_visobert_09902,6647,0,,none
fresh_visobert_01187,6648,0,,none
fresh_visobert_05310,6649,0,,none
fresh_visobert_04760,6650,1,code_switching|emotion,"code_switching,emotion"
fresh_visobert_01792,6651,0,,none
fresh_visobert_02069,6652,0,,none
fresh_visobert_06864,6653,0,,none
fresh_visobert_07391,6654,0,,sarcasm
fresh_visobert_07023,6655,0,,none
fresh_visobert_02875,6656,0,,none
fresh_visobert_08275,6657,1,code_switching,code_switching
fresh_visobert_08924,6658,0,,none
fresh_visobert_10952,6659,1,emotion,emotion
fresh_visobert_06924,6660,0,,none
fresh_visobert_10711,6661,0,,none
fresh_visobert_05519,6662,0,,none
fresh_visobert_07893,6663,1,polarity,polarity
fresh_visobert_03011,6664,0,,none
fresh_visobert_01639,6665,1,idiom_figurative|emotion,"idiom_figurative,emotion"
fresh_visobert_10377,6666,1,emotion,emotion
fresh_visobert_00895,6667,1,idiom_figurative|emotion,"idiom_figurative,emotion"
fresh_visobert_02910,6668,1,polarity,polarity
fresh_visobert_05207,6669,0,,none
fresh_visobert_10107,6670,1,emotion,emotion
fresh_visobert_04257,6671,1,mocking|emotion,"mocking,emotion"
fresh_visobert_03475,6672,0,,none
fresh_visobert_09707,6673,0,,none
fresh_visobert_09075,6674,0,,none
fresh_visobert_11876,6675,0,,none
fresh_visobert_09817,6676,1,polarity,polarity
fresh_visobert_03853,6677,1,mocking,mocking
fresh_visobert_06768,6678,0,,none
fresh_visobert_11738,6679,0,,none
fresh_visobert_10547,6680,1,emotion,emotion
fresh_visobert_09426,6681,1,emotion,emotion
fresh_visobert_00122,6682,1,emotion,emotion
fresh_visobert_03994,6683,0,,none
fresh_visobert_04607,6684,1,polarity|emotion,"polarity,emotion"
fresh_visobert_09612,6685,0,,none
fresh_visobert_02446,6686,1,idiom_figurative,idiom_figurative
fresh_visobert_00466,6687,0,,none
fresh_visobert_03197,6688,0,,none
fresh_visobert_04981,6689,1,code_switching,code_switching
fresh_visobert_08683,6690,1,implicit_sentiment|code_switching|mocking|polarity,"implicit_sentiment,code_switching,mocking,polarity"
fresh_visobert_01221,6691,0,,none
fresh_visobert_10088,6692,0,,none
fresh_visobert_09041,6693,1,polarity,polarity
fresh_visobert_09214,6694,0,,none
fresh_visobert_08494,6695,0,,none
fresh_visobert_05300,6696,0,,none
fresh_visobert_11417,6697,0,,none
fresh_visobert_09477,6698,0,,none
fresh_visobert_06245,6699,1,emotion,emotion
fresh_visobert_01409,6700,0,,none
fresh_visobert_11908,6701,1,emotion,emotion
fresh_visobert_08013,6702,1,emotion,emotion
fresh_visobert_03428,6703,1,mocking|emotion,"mocking,emotion"
fresh_visobert_08827,6704,1,emotion,emotion
fresh_visobert_02686,6705,0,,none
fresh_visobert_06538,6706,0,,none
fresh_visobert_07099,6707,0,,none
fresh_visobert_09630,6708,0,,none
fresh_visobert_11514,6709,0,,none
fresh_visobert_02709,6710,0,,none
fresh_visobert_03042,6711,0,,none
fresh_visobert_05122,6712,0,,none
fresh_visobert_10250,6713,1,sarcasm|code_switching|polarity|emotion,"sarcasm,code_switching,polarity,emotion"
fresh_visobert_07413,6714,0,,none
fresh_visobert_06962,6715,1,mocking|emotion,"mocking,emotion"
fresh_visobert_05078,6716,1,code_switching,code_switching
fresh_visobert_03289,6717,0,,none
fresh_visobert_07760,6718,0,,none
fresh_visobert_02816,6719,0,,none
fresh_visobert_08856,6720,0,,none
fresh_visobert_03644,6721,0,,none
fresh_visobert_08202,6722,1,emotion,emotion
fresh_visobert_02299,6723,0,,none
fresh_visobert_10776,6724,0,,sarcasm
fresh_visobert_01665,6725,0,,none
fresh_visobert_02189,6726,1,sarcasm,sarcasm
fresh_visobert_03185,6727,1,polarity|emotion,"polarity,emotion"
fresh_visobert_05678,6728,1,emotion,emotion
fresh_visobert_00023,6729,0,,none
fresh_visobert_10977,6730,0,,none
fresh_visobert_08000,6731,0,,none
fresh_visobert_07994,6732,1,emotion,emotion
fresh_visobert_07530,6733,0,,none
fresh_visobert_08064,6734,0,,none
fresh_visobert_00195,6735,0,,none
fresh_visobert_11953,6736,0,,none
fresh_visobert_09073,6737,0,,sarcasm
fresh_visobert_09837,6738,0,,none
fresh_visobert_04787,6739,0,,none
fresh_visobert_08854,6740,0,,none
fresh_visobert_07781,6741,0,,none
fresh_visobert_01379,6742,0,,none
fresh_visobert_04588,6743,1,code_switching,code_switching
fresh_visobert_08409,6744,1,emotion,emotion
fresh_visobert_06603,6745,1,emotion,emotion
fresh_visobert_10677,6746,0,,none
fresh_visobert_06986,6747,0,,none
fresh_visobert_01817,6748,0,,none
fresh_visobert_09084,6749,1,implicit_sentiment|idiom_figurative,"implicit_sentiment,idiom_figurative"
fresh_visobert_06225,6750,1,emotion,emotion
fresh_visobert_00775,6751,0,,none
fresh_visobert_06700,6752,0,,none
fresh_visobert_05783,6753,1,emotion,emotion
fresh_visobert_05774,6754,0,,none
fresh_visobert_10971,6755,0,,none
fresh_visobert_01227,6756,0,,none
fresh_visobert_06757,6757,0,,none
fresh_visobert_05931,6758,0,,none
fresh_visobert_07987,6759,0,,none
fresh_visobert_09802,6760,0,,none
fresh_visobert_02206,6761,1,mocking|emotion,"mocking,emotion"
fresh_visobert_05880,6762,1,emotion,emotion
fresh_visobert_10409,6763,0,,none
fresh_visobert_00951,6764,1,polarity|emotion,"polarity,emotion"
fresh_visobert_07480,6765,1,code_switching,code_switching
fresh_visobert_05934,6766,0,,none
fresh_visobert_03316,6767,1,implicit_sentiment|polarity|emotion,"implicit_sentiment,polarity,emotion"
fresh_visobert_06560,6768,1,mocking|emotion,"mocking,emotion"
fresh_visobert_03626,6769,0,,none
fresh_visobert_00606,6770,0,,none
fresh_visobert_06419,6771,1,sarcasm|code_switching,"sarcasm,code_switching"
fresh_visobert_04108,6772,0,,none
fresh_visobert_03577,6773,1,mocking|emotion,"mocking,emotion"
fresh_visobert_05302,6774,0,,none
fresh_visobert_01068,6775,0,,none
fresh_visobert_11801,6776,1,emotion,emotion
fresh_visobert_10151,6777,1,sarcasm|emotion,"sarcasm,emotion"
fresh_visobert_08079,6778,0,,none
fresh_visobert_03754,6779,0,,none
fresh_visobert_07290,6780,1,code_switching,code_switching
fresh_visobert_11845,6781,1,emotion,emotion
fresh_visobert_01989,6782,0,,none
fresh_visobert_01065,6783,0,,none
fresh_visobert_08232,6784,1,emotion,emotion
fresh_visobert_08488,6785,0,,none
fresh_visobert_09757,6786,0,,none
fresh_visobert_03585,6787,1,implicit_sentiment,implicit_sentiment
fresh_visobert_02727,6788,1,polarity,polarity
fresh_visobert_11894,6789,0,,none
fresh_visobert_06816,6790,0,,none
fresh_visobert_06963,6791,1,code_switching,code_switching
fresh_visobert_07538,6792,0,,none
fresh_visobert_03633,6793,0,,none
fresh_visobert_03283,6794,0,,none
fresh_visobert_03618,6795,0,,none
fresh_visobert_03705,6796,0,,none
fresh_visobert_03176,6797,1,mocking|emotion,"mocking,emotion"
fresh_visobert_07267,6798,0,,none
fresh_visobert_09133,6799,1,code_switching,code_switching
fresh_visobert_07452,6800,0,,none
fresh_visobert_01713,6801,0,,none
fresh_visobert_02596,6802,0,,none
fresh_visobert_00380,6803,0,,none
fresh_visobert_02682,6804,0,,none
fresh_visobert_05816,6805,1,emotion,emotion
fresh_visobert_08093,6806,0,,none
fresh_visobert_11814,6807,0,,none
fresh_visobert_06300,6808,1,implicit_sentiment,implicit_sentiment
fresh_visobert_04609,6809,0,,none
fresh_visobert_03923,6810,1,emotion,emotion
fresh_visobert_09941,6811,1,code_switching,code_switching
fresh_visobert_11208,6812,1,mocking,mocking
fresh_visobert_06078,6813,0,,none
fresh_visobert_06733,6814,0,,none
fresh_visobert_01881,6815,0,,none
fresh_visobert_07161,6816,0,,none
fresh_visobert_07738,6817,0,,none
fresh_visobert_09844,6818,0,,sarcasm
fresh_visobert_01137,6819,1,implicit_sentiment|idiom_figurative,"implicit_sentiment,idiom_figurative"
fresh_visobert_11170,6820,0,,none
fresh_visobert_11163,6821,1,emotion,emotion
fresh_visobert_04309,6822,1,polarity|emotion,"polarity,emotion"
fresh_visobert_01815,6823,0,,none
fresh_visobert_06284,6824,0,,none
fresh_visobert_07147,6825,0,,none
fresh_visobert_01308,6826,0,,none
fresh_visobert_10218,6827,0,,none
fresh_visobert_01147,6828,0,,none
fresh_visobert_04134,6829,0,,none
fresh_visobert_04638,6830,0,,none
fresh_visobert_05866,6831,0,,none
fresh_visobert_11636,6832,1,code_switching|emotion,"code_switching,emotion"
fresh_visobert_00529,6833,0,,none
fresh_visobert_08331,6834,0,,none
fresh_visobert_00868,6835,0,,none
fresh_visobert_00635,6836,0,,none
fresh_visobert_10895,6837,1,polarity,polarity
fresh_visobert_05583,6838,0,,none
fresh_visobert_08208,6839,1,code_switching,code_switching
fresh_visobert_08265,6840,1,sarcasm|emotion,"sarcasm,emotion"
fresh_visobert_06190,6841,0,,none
fresh_visobert_05317,6842,0,,none
fresh_visobert_10266,6843,0,,none
fresh_visobert_04432,6844,0,,none
fresh_visobert_03656,6845,0,,none
fresh_visobert_06098,6846,0,,none
fresh_visobert_05044,6847,0,,none
fresh_visobert_08809,6848,0,,none
fresh_visobert_07481,6849,1,mocking|emotion,"mocking,emotion"
fresh_visobert_03839,6850,0,,none
fresh_visobert_03919,6851,1,mocking|emotion,"mocking,emotion"
fresh_visobert_06909,6852,0,,none
fresh_visobert_00134,6853,1,mocking|polarity,"mocking,polarity"
fresh_visobert_04490,6854,0,,sarcasm
fresh_visobert_04256,6855,0,,none
fresh_visobert_09065,6856,1,emotion,emotion
fresh_visobert_04505,6857,1,idiom_figurative,idiom_figurative
fresh_visobert_01389,6858,0,,none
fresh_visobert_05361,6859,1,polarity,polarity
fresh_visobert_00061,6860,0,,none
fresh_visobert_10317,6861,1,code_switching,code_switching
fresh_visobert_00680,6862,1,implicit_sentiment|polarity|emotion,"implicit_sentiment,polarity,emotion"
fresh_visobert_07336,6863,1,polarity,polarity
fresh_visobert_04938,6864,0,,none
fresh_visobert_00790,6865,0,,none
fresh_visobert_06567,6866,0,,sarcasm
fresh_visobert_10234,6867,0,,none
fresh_visobert_02120,6868,0,,none
fresh_visobert_04263,6869,1,code_switching,code_switching
fresh_visobert_08205,6870,0,,none
fresh_visobert_03312,6871,0,,none
fresh_visobert_04851,6872,0,,none
fresh_visobert_10210,6873,0,,none
fresh_visobert_06313,6874,1,mocking|emotion,"mocking,emotion"
fresh_visobert_09863,6875,1,implicit_sentiment,implicit_sentiment
fresh_visobert_04258,6876,0,,none
fresh_visobert_02957,6877,0,,none
fresh_visobert_06520,6878,1,emotion,emotion
fresh_visobert_09089,6879,0,,none
fresh_visobert_04668,6880,0,,none
fresh_visobert_04396,6881,0,,none
fresh_visobert_04146,6882,0,,none
fresh_visobert_09223,6883,1,idiom_figurative,idiom_figurative
fresh_visobert_04519,6884,1,mocking|emotion,"mocking,emotion"
fresh_visobert_11341,6885,0,,none
fresh_visobert_02220,6886,0,,none
fresh_visobert_05342,6887,0,,none
fresh_visobert_09686,6888,1,code_switching|emotion,"code_switching,emotion"
fresh_visobert_06144,6889,0,,none
fresh_visobert_02853,6890,0,,none
fresh_visobert_03820,6891,1,mocking|emotion,"mocking,emotion"
fresh_visobert_09499,6892,0,,none
fresh_visobert_09442,6893,0,,none
fresh_visobert_01490,6894,0,,none
fresh_visobert_10580,6895,0,,none
fresh_visobert_00917,6896,1,emotion,emotion
fresh_visobert_01457,6897,0,,none
fresh_visobert_10053,6898,1,mocking|emotion,"mocking,emotion"
fresh_visobert_01551,6899,0,,none
fresh_visobert_05331,6900,1,mocking|emotion,"mocking,emotion"
fresh_visobert_04611,6901,0,,none
fresh_visobert_01560,6902,0,,none
fresh_visobert_08757,6903,1,mocking|polarity|emotion,"mocking,polarity,emotion"
fresh_visobert_03398,6904,1,implicit_sentiment,implicit_sentiment
fresh_visobert_09714,6905,0,,none
fresh_visobert_04870,6906,1,emotion,emotion
fresh_visobert_02798,6907,0,,none
fresh_visobert_06176,6908,1,emotion,emotion
fresh_visobert_01081,6909,0,,none
fresh_visobert_03915,6910,0,,none
fresh_visobert_09136,6911,0,,none
fresh_visobert_09760,6912,0,,none
fresh_visobert_09106,6913,0,,none
