id,comment,label
train_004650,thất vọng thật sự  không có lần sau nửa ý thức shop quá kém ,negative
train_008168,Đóng gói đẹp chắc chắn. Vận chuyển nhanh. Chất lượn tốt so với giá tiền,positive
train_009865," Shop phục vụ rất tốt
Sản phẩm chỉ mức tiêu thụ 3 sao không hài lòng
",neutral
train_006075,Giày chất lượng ổn nhưng shop lập combo cho mình mà không nhét trả lại tiền thừa khi trước đấy mình đã bảo nhét khi lập combo nhắn tin hỏi shop còn không rep. Vì vậy mình cho shop 2*,negative
train_007263,Boot đẹp hơn giá tiền!,positive
train_008944," Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh. Đây là lọ thứ 2 mình dùng, thấy rất hài lòng. Sẽ tiếp tục ủng hộ shop. 
",positive
train_008270,Tinh dầu dưỡng tóc qúa khác mô tả không thấy hạn lun.,negative
train_003950,Nhìn cũng được,positive
train_004871,san pham dở hạt nhỏ và non ko như quảng cáo...,positive
train_008078,Hơi ngọt ko cay lắm thịt mềm chưa khô hẳn.  Thời gian giao hàng rất nhanh. Sẽ còn ủng hộ nhiều 😁,positive
train_000625,Chất lượng sản phẩm tuyệt vời chân nấm to đẹp giá hợp lý.,positive
train_014995,Thời gian giao hàng nhanh đóng gói sp chắc chắn. Sản phẩm dùng khá ok.,positive
train_008396,Kh dung duoc cho iPhone  kh dung duoc cho sam sung. Mua ve de nhin thui ak,neutral
train_010346, Đóng gói sản phẩm rất đẹp và chắc chắn. hộp đóng màng dập và có ghi đầy đủ . mình ăn lúc đầu thấy có vị ngọt của nghệ . lúc nhai nát hết viên nghệ ra thì có cảm giác hơi chát đầu lưỡi. lúc nuốt hết thì cũng hết luôn. ,neutral
train_015710, Đóng gói sản phẩm rất đẹp và chắc chắn chưa dùng nên chưa biết chất lượng ntn nhưng cho shop 5 sao!,positive
train_000437,Khi tôi nạp thẻ thì bị báo đã sử dụng rồi. Nhưng  khi  shopee  giải  quyết  thì  vẫn  trả  tiền cho shop. Có lẽ  biết chắc vẫn đc thanh toán nên shop thật vô trách nhiệm khi người mua liên lạc báo là ko nạp được. Bán hàng ko có tâm. Các bạn nên cân nhắc trước khi mua. Tôi đã mất 90k tiền ngu.,negative
train_011780,"Sách không diễn tả được hết cảm xúc nội dung không sâu sắc lặp ý nhiều lần những câu truyện không khác nhau là mấy những câu từ như """"ba/mẹ yêu con"""" """"con yêu ba/mẹ"""" hầu như trang nào cũng có nên thay thế bằng hành động và cử chỉ sẽ làm người đọc cảm nhận thấm thía nhiều hơn là chỉ nói quá nhiều",negative
train_001720,Son chuẩn  giá rẻ  ship hàng đúng nhanh mới đặt hôm qa hôm nsy có rồi hjhj 5 sao cho shop nhé :) ,positive
train_009564,Sản phẩm bị lỗi đã lien hệ với shop để đổi hàng nhưng chờ hoài kg thấy shop fan hồi  Shop phục vụ rất kém kéo dài thời gian kg có lý do chính đáng gọi dt trực tiep thì kg nghe máy den khi nghe thì keu gui hinh shopee gửi rồi cũng kg trả lời ntn? Rồi lại phản hồi kêu gui wa zalo??? ,negative
train_003282,Chủ shop nhiệt tình giao hàng nhanh như chớp shop đóng hàng rất đẹp và kì chất lượng sản phẩm tuyệt vời hoàn toàn hài lòng. Sẽ ủng hộ shop hoài hoài ,positive
train_011353,quá thất vọng về san pham. pin xi mau hết. dây sạc hư. ....,negative
train_000394,kêu nhỏ quá nhỏ,negative
train_010908,Tình cờ biết đến shop. Và giờ trở thành khách quen của shop. Luôn yên tâm về chất lượng sp,positive
train_005954, Mua về chưng chứ ko chạy đi nha m.n. Rất không đáng tiền Chất lượng sản phẩm rất kém.,negative
train_004507,Đóng gói rất cẩn thận.  Chất lượng sản phẩm tuyệt vời. Shop phục vụ rất tốt,positive
train_006273,"Sữa tắm thơm, nhiều bọt, dùng rất thoải mái.
 Đóng gói sản phẩm rất đẹp và chắc chắn",positive
train_003048,"màu lên không hề chuẩn tông hồng tím khá là nhiều son cũng không bền mầu, nếu như ăn bát bún hay đồ dầu mỡ thì cũng bay bằng sạch. 
bảng màu Lên rất tệ.",negative
train_012612,Giày đẹp; shop giao đúng size.  Giao hàng hơi lâu. Nhưng nhận được hàng đúng ý nên cũng mừng. Thank shop,positive
train_005017,Sp may lỗi quá. Không thì cũng tạm dk. ,negative
train_007346,"Đúng với cái tên đây là máy chỉ hút được bụi li ti thôi không hút được các loại khác chỗ chứa bụi quá bé phải đổ bụi liên tục.Chỉ có tác dụng với nhà đã được dọn sạch, cần hút những hạt bụi mà mắt không nhìn thấy được.
So sánh với giá tiền thì quá lãng phí",negative
train_001338,"Chất lượng sp được, sạc hơn 2 lần cho đt pin 3000mAh. Phù hợp với giá tiền.
",positive
train_006660, Chất lượng sản phẩm tuyệt vời sẽ tiếp tục ủng hộ shop ! ,positive
train_011351,Mình rất hài lòng với sp. ,positive
train_007246,"""Thiết kế đẹp, nhỏ gọn, rất tiện lợi để có thể mang đi xa dễ dàng. Có mấy cái này thì đi công tác sẽ không sợ không có mạng nữa rồi.""",positive
train_014867,1qua dứa. 1 củ cà rốt....  Dc rất nhiều nước bã kiệt nước. . Còn zai rất thích. Cảm ơn shop. Giá rẻ hơn thị trường nhiều ,positive
train_012133,Giày đẹp sẽ còn ủng hộ shop,positive
train_015555,Kém chất lượng.sp tệ,negative
train_008982,Bé m 13kg mua size S60 bị chậtkiểu dáng màu sắc y hình vải dày dặn đóng gói đẹpshop giao đúng mẫu khách chọnrất uy tín nhiệt tình sẽ ủng hộ thêm mấy bộ nữa mọi ng yên tâm mua nhé rất đẹp,positive
train_015211,"Hàng đẹp giá rẻ, giao đúng mẫu , nút bóp chắc chắn
Thời gian giao hàng rất nhanh
 Shop phục vụ rất tốt",positive
train_008227,Chất lượng chưa dùng thử chưa biết nhưng nhìn bên ngoài rất đẹp rất ưng sẽ ủng hộ shop lần nữa,positive
train_014395,tất ok đẹp dày dặn cơ mà chân mình hơi ngắn :v,positive
train_000989,vừa nhận hàng. có xay thử thấy cũng được. hợp giá tiền. chỉ ko biết độ bền được bao lâu thui :)),positive
train_006258, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Đúng như hình ảnh. Ok,positive
train_002675," Đóng gói sản phẩm rất đẹp và chắc chắn
Chất son đẹp màu son cũng đẹp nói chung rất vừa ý :)) mua lúc sale nên còn 69k 👍",positive
train_004383,Sản phẩm y hình . Chất lượng chưa dùng nên chưa biết.  Rất đáng tiền,positive
train_002336,Những dụng cụ cấp cứu như khóa mở ốc và những vật dụng dự phòng khác phải luôn đầy đủ trong khoang dự phòng .,negative
train_005518,Có mùi hóa chất lạ,neutral
train_013412,"""HP đáng mua nhất, giá vừa phải, hàng đã cải thiện chất lượng khá nhiều. Tránh Asus ra nhé!!!""",neutral
train_011864,Ngon lắm các bạn cứ yên tâm mua nhé mình mua 3 lần rồi  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.giao hàng cực nhanh luôn ,positive
train_010661,Giày ko trăngs như hình,neutral
train_013494,Đặt cay mà đc cho hơi ít cay hơi ngọt. Thôi vẫn cho 5 sao,positive
train_007666,Cung dep,positive
train_007864,Y nhu hinh đang,neutral
train_000298,mua nhầm chats với shop không thấy trả lời Shop phục vụ rất kém,negative
train_012298,"Tôi tìm đọc quyển này sau quyển """"lý thuyết trò chơi trong kinh doanh"""" cũng do Nalebuff đồng tác giả. Đó là một quyển sách cực hay và mở rộng tầm mắt lẫn tư duy cho tôi rất nhiều. Do đó tôi kỳ vọng đây sẽ là một quyển sách cũng như thế. Thật đáng tiếc quyển sách đã làm tôi thât vọng. Đó lẽ do quyển sách này thiếu đi sự hợp tác ăn ý của A.M.Brandenburger hoặc do Nalebuff muốn nâng tầm người đọc hơn nên quyển sách thật sự rất khó hiểu. Các ví dụ thì quá rời rạc và khá xa lạ với phần lớn người đọc không giống như các ví dụ rõ ràng và dễ hiểu trong quyển trước. Ngoài ra quyển sách cũng phạm khá nhiều lỗi biên tập đáng tiếc và tôi buộc phải viết email phản ánh lên nhà xuất bản. Thật đáng tiếc cho 1 quyển sách hứa hẹn rất hay này.",negative
train_008807,Khi bé tè thì phải thay tã liền vì ẩm ướt. Thanks........,negative
train_003364,Các mẹ có mua thì trừ hao đi 50% . Em đặt size 14-15kg mà về đứa 10kg mặc còn bị ngắn treo lên.,negative
train_005437,hàng giao kém chất lượng!!,negative
train_009064,Nhjn dep k bjet co chong nuoc dc k,positive
train_007351,Ăn ngon lắm ạ,positive
train_013770,Mỏng chất xấu gối tặng kèm bị rách. ,negative
train_006638,Giao hàng nhanh. Son chưa thử nên chưa biết ntn. Cảm ơn shop,positive
train_010221, Chất lượng sản phẩm tuyệt vời lần thứ 2 quay lại với shop rồi,positive
train_012784,"SẢN PHẨM NHẬN ĐƯỢC HÌNH THỨC ĐẸP, CHẤT LƯỢNG RẤT OKI. Đóng gói sản phẩm rất đẹp và chắc chắn
 Rất đáng tiền",positive
train_003976,Xây lần dau tiên đứng máy không xây duoc thất vọng.,negative
train_010160,Sản phẩm đẹp nhưng cùng size mà cái dài cái ngắn. Dù sao mình vẫn ưng ý với số tiền đã bỏ ra,neutral
train_009958,Sản phẩm đúng như hình ảnh. Thời gian giao hàng rất nhanh,positive
train_010884, Chất lượng sản phẩm tuyệt vời cháo nấu rất nhừ và ngon,positive
train_005493,Giá đỡ đt kg khác gì đồ mã mua về kg kê đc ,negative
train_002601,Giao hàng rất nhanh phục vụ nhiệt tình sản phẩm Sài tốtđáng đồng tiền 😍😍,positive
train_008872,Sản phẩm k đúng với mẫu đặt trên. Chất lượng sản phẩm rất kém,negative
train_000147,Máy dỏm nâng giá cao lên rồi hạ giá khuyến mãi rất thất vọng,negative
train_001997,Chất lượng ok đóng gói sản phẩm đẹp và chắc chắn,positive
train_001578, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.shop nhiệt tình.,positive
train_011303,"Ăn ngon, Chất lượng sản phẩm tuyệt vời
Shop phục vụ tốt",positive
train_000332,Sản phẩm như cứt ý. Dẹp mẹ đi Chất lượng sản phẩm rất kém,negative
train_012668,Giày rất đẹp ..,positive
train_005678,"Mình không đánh giá cao về cốt truyện cũng như cách mà tác giả xây dựng tuyến nhân vât. Tất cả đều mờ nhạt đơn điệu thiếu sức hấp dẫn như đang ngồi trên con tàu cao tốc phong cảnh và con người cứ vụt qua cái gì cũng thấy nhưng chẳng đọng lại nhiều. Cũng có một số đoạn cuốn hút đó là những đoạn bàn về văn hóa Việt và tính cách người Việt, tuy nhiên nó cũng không phải  là điều mới mẻ gì.
Bối cảnh diễn ra tại Châu Âu nhưng nhân vật nam chính lại mang hơi hướng của các oppa Hàn Quốc. Nếu đọc tác phẩm này từ thời sinh viên có lẽ mình sẽ cảm thấy hứng thú hơn 1 chút.",negative
train_009251,Đóng Chất lượng sản phẩm tuyệt vời,positive
train_001426,Hàng chuẩn auth lun chất son siêu mịn màu đẹp giao hàng rất nhanh,positive
train_001754,"Quy định xử phạt người đi bộ vi phạm nếu làm tốt , triệt để , không theo chiến dịch , phong trào có thể có tác dụng  tốt .",negative
train_006245,Hàng của shop quá OK. Đóng gói cẩn thận. Ăn nói dễ nghe,positive
train_011272,cẩu thả. giao hk đúng mẫu. nhắn tin hk trả lời. xin mọi người đừng ghé shop này thất vọng,negative
train_009569,Hộp đựng bị móp méo thun rơi ra ngoài khi mở hàng. ,negative
train_014589,Shop trí thức ghê gớm,negative
train_002670,Chưa gì dây giày đã bị đứt rr buồn quá 😶,negative
train_011899, Hàng đúng mô tả lên nguồn cám ơn shop nha,positive
train_009653,để không xài mà bị rĩ sét.,negative
train_006585,Bị sức chỉ rui  con nhiu nua,neutral
train_004819,Sơn thơm dã man.màu đẹp lắm chị ạ,positive
train_016030,Ở ngoài xinh lắm luôn nói chung là rất cưng :'>,positive
train_015299,"Màu hồng chứ k Phải đỏ nhu mình tuỏng
Sơn min dẹp",positive
train_000644,Xài thích lắm luôn . Sôi nhanh  chiên trứng cũng ok,positive
train_015448,Đặt hàng là TS-123 lại giao HD-789S nếu ko có hàng thì báo lại cho người mua hết tin tưởng đề nghị sendo xem lại shop này,negative
train_013990, Đóng gói sản phẩm rất đẹp và chắc chắn giao hàng lâu.  Chât lượng chưa dùng nên chưa biết.  Tạm thời cho s  5* có gì đánh giá lại,positive
train_007636,Giày giá rẻ  đẹp  lại còn full box rất ưng ý và hài lòng với cách tư vấn của shop . Sẽ ủng hộ dài dài,positive
train_002061,thiết kế lỏng lẻo dễ gãy cầm ra chơi được 5 phút thì đã gãy kềm búa,negative
train_003789,lừa gạt đặt đỏ đô mà lại giao đỏ tươi rồi ko rep tin nhắn luôn!!! thật lừa đảo ủa nếu ko lừa đảo v sao chặn tin nhắn khách 😏😏 nc thật buồn cười,negative
